ci95_high,ci95_low,count,mean,method,metric,scenario,standard_deviation
2.1630206391609037,1.9850578452685492,5,2.0740392422147265,Historical PPO-only Local (No KD),energy_per_delivered_packet,unconditional_sparse,0.07167451451892812
0.672726216916055,0.11127378308394498,5,0.392,Historical PPO-only Local (No KD),connected_pair_pdr,structural_hole_45,0.22612496545052252
0.672726216916055,0.11127378308394498,5,0.392,Historical PPO-only Local (No KD),deadline_delivery_ratio,structural_hole_45,0.22612496545052252
4.0,4.0,5,4.0,Historical PPO-only Local (No KD),p95_success_delay,structural_hole_45,0.0
2.035405242387372,0.8755896466674019,5,1.455497444527387,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,structural_hole_45,0.4671157264759127
9.052882847641712,1.0520770593100597,5,5.052479953475886,Historical PPO-only Local (No KD),energy_per_delivered_packet,structural_hole_45,3.2223244988262554
0.44876986095439286,0.1734523612678294,5,0.3111111111111111,Historical PPO-only Local (No KD),connected_pair_pdr,structural_hole_225_link_loss,0.11088412188300305
0.28272501240126746,0.10927498759873253,5,0.196,Historical PPO-only Local (No KD),deadline_delivery_ratio,structural_hole_225_link_loss,0.06985699678629192
4.0,4.0,5,4.0,Historical PPO-only Local (No KD),p95_success_delay,structural_hole_225_link_loss,0.0
1.5393824263227782,0.9360888777444565,5,1.2377356520336174,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,structural_hole_225_link_loss,0.2429764742449926
5.8154044598404875,3.784830262324138,5,4.800117361082313,Historical PPO-only Local (No KD),energy_per_delivered_packet,structural_hole_225_link_loss,0.8178137498205411
0.5621648496455451,0.021835150354454935,5,0.29200000000000004,Historical PPO-only Local (No KD),connected_pair_pdr,predictive_break_45,0.21761778419972944
0.5621648496455451,0.021835150354454935,5,0.29200000000000004,Historical PPO-only Local (No KD),deadline_delivery_ratio,predictive_break_45,0.21761778419972944
6.0,6.0,5,6.0,Historical PPO-only Local (No KD),p95_success_delay,predictive_break_45,0.0
2.925773389825866,1.7581805637409067,5,2.3419769767833865,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,predictive_break_45,0.47024800597389405
39.00085950579799,-6.394834094096403,5,16.303012705850794,Historical PPO-only Local (No KD),energy_per_delivered_packet,predictive_break_45,18.28311541338545
0.3086661486294415,0.07738036299846547,5,0.19302325581395346,Historical PPO-only Local (No KD),connected_pair_pdr,predictive_break_225_link_loss,0.09315034922555952
0.2654528878213197,0.06654711217868028,5,0.16599999999999998,Historical PPO-only Local (No KD),deadline_delivery_ratio,predictive_break_225_link_loss,0.0801093003339812
6.0,6.0,5,6.0,Historical PPO-only Local (No KD),p95_success_delay,predictive_break_225_link_loss,0.0
2.3275941040398345,1.5405229478873814,5,1.9340585259636078,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,predictive_break_225_link_loss,0.31699290495069105
23.10849798266142,2.8363293805405583,5,12.972413681600989,Historical PPO-only Local (No KD),energy_per_delivered_packet,predictive_break_225_link_loss,8.164615822348548
0.7155995670519322,0.6884004329480677,5,0.702,Historical PPO-only Local (No KD),connected_pair_pdr,ood_link_loss_30,0.010954451150103288
0.7096292842457386,0.6703707157542615,5,0.6900000000000001,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_link_loss_30,0.015811388300841858
4.7552,3.6448,5,4.2,Historical PPO-only Local (No KD),p95_success_delay,ood_link_loss_30,0.4472135954999579
1.323343324803601,1.2347801972274521,5,1.2790617610155266,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_link_loss_30,0.03566879927238034
1.8539737074184803,1.7895793371971156,5,1.821776522307798,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_link_loss_30,0.02593483234568796
0.921328,0.904672,5,0.913,Historical PPO-only Local (No KD),connected_pair_pdr,ood_extreme_mobility,0.006708203932499375
0.8977997835259661,0.8842002164740339,5,0.891,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_extreme_mobility,0.005477225575051666
4.0,4.0,5,4.0,Historical PPO-only Local (No KD),p95_success_delay,ood_extreme_mobility,0.0
1.465892942065311,1.3394133500082714,5,1.4026531460367913,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_extreme_mobility,0.05093965518839753
1.5962642623343628,1.4760235619437219,5,1.5361439121390423,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_extreme_mobility,0.04842694159503941
0.7238197846138195,0.6941802153861805,5,0.709,Historical PPO-only Local (No KD),connected_pair_pdr,ood_nodes_16,0.011937336386313334
0.6696208512540798,0.6143791487459203,5,0.642,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_nodes_16,0.022248595461287008
7.877848278462742,6.122151721537258,5,7.0,Historical PPO-only Local (No KD),p95_success_delay,ood_nodes_16,0.7071067811865476
2.3301148929110775,2.1519961588739713,5,2.2410555258925244,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_nodes_16,0.07173731941159477
3.3239110963082825,3.0002295069882874,5,3.162070301648285,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_nodes_16,0.13036275878686576
0.6348498417499993,0.5731501582500007,5,0.604,Historical PPO-only Local (No KD),connected_pair_pdr,ood_nodes_24,0.024849547279578377
0.5450345758404341,0.47296542415956583,5,0.509,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_nodes_24,0.029025850547400013
9.81377463245178,8.766225367548214,5,9.289999999999997,Historical PPO-only Local (No KD),p95_success_delay,ood_nodes_24,0.42190046219458016
3.307656031063873,2.960350955965766,5,3.1340034935148195,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_nodes_24,0.13987711758826318
5.436675044484995,4.945587033277092,5,5.191131038881044,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_nodes_24,0.1977856945237842
0.6937051743094761,0.6546443402536307,5,0.6741747572815534,Historical PPO-only Local (No KD),connected_pair_pdr,ALL_POOLED,0.015731750757692523
